57.36221764,74.286384534,black
58.509654466,75.706999803,black
77.224636775,90.875509892,black
74.201380569,77.51419216,black
84.505010742,63.994578613,black
91.382556733,55.504753849,black
71.006080824,57.419016124,black
71.585230267,84.646759062,black
82.134483458,52.545890754,black
79.068384986,77.278115027,black
51.918756668,98.005608221,black
99.247796344,95.994111369,black
60.989603325,92.204663029,black
73.280537627,90.665328701,black
70.563870075,85.239955408,black
86.771323881,87.506671846,black
98.20360753,74.707200921,black
63.922692532,68.228682594,black
93.329835314,79.538568346,black
52.221009058,94.599906988,black
72.763186521,67.913796352,black
69.669036439,80.948993265,black
63.191739297,68.259116966,black
54.887728739,85.919134879,black
63.456941699,73.498663409,black
66.009211079,91.023989224,black
78.872390089,73.916037672,black
57.635895919,84.248553046,black
78.647276106,61.050106719,black
86.66687269,76.63893056,black
84.310355841,88.291606459,black
69.146866832,61.567722692,black
85.076516029,73.009110045,black
60.922188054,73.168000567,black
89.308677901,81.968326089,black
86.049919794,74.878419262,black
80.865567606,96.536799889,black
97.331069049,52.335433789,black
93.065152495,71.243510207,black
50.968087129,86.544267105,black
76.142838873,75.991245237,black
96.440412526,51.002571346,black
78.724841684,53.375634696,black
54.754529308,80.357576747,black
90.035697958,62.349104262,black
51.770515971,89.927730284,black
74.538198903,92.841208169,black
54.790167726,99.090767855,black
57.051983645,74.021021065,black
92.927016052,99.92520563,black
79.020801035,99.366924359,black
52.572772996,92.515870075,black
85.30351948,96.426110198,black
98.251797781,68.89462499,black
90.49373089,72.662734645,black
86.475161333,54.348633051,black
91.537830587,70.561629455,black
69.742832161,81.639526448,black
68.592989224,56.70030921,black
53.022379515,56.108400963,black
76.644453934,79.611715533,black
93.422187868,68.545970002,black
60.449710801,96.57828994,black
96.537199425,87.746554636,black
92.756097185,71.323759373,black
98.615918027,95.200973861,black
84.842898065,98.374929195,black
50.565747656,67.246990253,black
50.252455908,71.636778249,black
77.758596256,79.121304576,black
69.441430062,97.070813739,black
73.921747447,64.176218477,black
56.181131883,81.680189773,black
59.256070514,80.380705903,black
97.926233653,86.15539571,black
85.656168363,90.791407514,black
93.693101972,80.928439852,black
73.060695504,60.724405636,black
57.183685434,79.6775609,black
53.805156317,72.505919726,black
79.106148947,92.442731018,black
63.267780654,85.145149224,black
86.167333964,65.832239675,black
58.583535728,63.476147739,black
74.069051791,94.043930726,black
87.750271273,71.835278477,black
61.21454708,72.216885673,black
80.826703827,57.879953654,black
83.268263312,56.231346779,black
98.602156524,82.053324493,black
55.21172991,67.669498894,black
52.32694068,70.515404522,black
92.11020246,59.063781816,black
91.91369406,51.042158279,black
77.2573214,97.882802734,black
95.809848206,77.560259356,black
59.662869115,52.496166289,black
73.751877243,82.930566998,black
91.503720946,50.818048157,black
64.755259937,53.208711532,black
50.32584579,60.382967789,black
90.390628642,77.091633498,black
55.569363287,59.878183583,black
64.856039833,57.64645738,black
96.56168741,91.037102787,black
94.387428884,63.397787106,black
89.219116373,50.137464664,black
59.315610105,67.709316533,black
55.587486679,94.650008297,black
58.957714441,51.672969832,black
74.039102919,70.496490753,black
98.170281524,89.815221359,black
55.931541093,51.689041258,black
56.188638529,57.787713095,black
64.78213484,87.079206458,black
88.474821266,62.471781087,black
82.351274438,65.622741225,black
99.919714542,55.434247774,black
92.757904487,94.713637586,black
58.208863385,64.648162925,black
95.785475961,60.641178958,black
52.55747351,87.999754876,black
51.76221333,78.562778475,black
66.615213604,90.157871764,black
62.655421368,84.47957123,black
77.739450795,80.059274715,black
99.5801743,95.998204802,black
82.260640793,97.838347557,black
92.297958597,86.435963192,black
59.811224473,74.365600461,black
53.243039136,66.53842954,black
95.914554179,74.809228333,black
94.6192657,52.139628686,black
61.549754273,68.509855071,black
88.970122148,96.390689918,black
79.1281538,86.336909795,black
93.303775439,86.929701381,black
93.732703323,80.236335074,black
93.688039163,74.305627933,black
77.266689487,51.649348156,black
58.943649995,82.596178006,black
77.363452618,55.15191082,black
97.053425345,74.807537979,black
91.182408621,95.562317116,black
91.496955151,77.203026809,black
70.713734311,60.157670796,black
82.969721212,79.575826581,black
83.197944304,53.579434321,black
84.315260456,87.199888474,black
78.681822966,84.878248322,black
73.078893568,66.727725219,black
70.628190677,73.666512357,black
79.71971674,64.335652505,black
58.230097601,63.256444711,black
72.716725975,92.243519233,black
81.822000782,74.507822077,black
58.049125758,50.526060558,black
60.044390415,54.601817079,black
80.595005571,63.527870869,black
67.147101275,97.04330436,black
50.950667851,57.825507173,black
91.752839581,72.495463976,black
73.936635499,59.361219702,black
64.858171928,52.178986244,black
81.566697738,83.775495353,black
72.978534541,57.373979322,black
69.396668009,87.034233314,black
64.86807411,81.882711747,black
71.769247048,88.563366325,black
67.428701953,79.873235875,black
76.925559987,93.659820305,black
81.161569637,98.227130475,black
79.71457239,95.148302513,black
65.351616903,89.262729857,black
99.13557468,92.231346382,black
99.328010048,83.793556646,black
98.798515011,79.807966123,black
85.90215805,70.823493811,black
65.657700088,60.873531368,black
58.277791686,98.400982625,black
83.881691371,52.54898268,black
98.411347184,82.634035391,black
91.095003311,98.161465859,black
51.110824761,53.436379592,black
81.159802229,88.28177597,black
83.6736752,51.962718567,black
80.102389525,98.502160381,black
55.60012936,99.155888322,black
74.414462736,76.877687303,black
63.739363355,68.391892748,black
67.365630106,74.244053671,black
51.571059707,57.017628341,black
81.122164058,51.348736368,black
82.226919156,99.370225029,black
96.172317578,73.290794346,black
86.488955032,74.25060522,black
92.127844023,94.815374042,black
61.220269958,82.251323628,black
90.396209851,69.147454491,black
59.125614453,79.189360667,black
91.228585687,82.41136857,black
55.380275072,79.986140407,black
83.55037135,97.227086591,black
70.875483952,84.056308466,black
76.975348,68.500256738,black
69.38216559,75.509213012,black
51.481141632,89.823832159,black
72.133125219,73.963503753,black
60.015399195,97.01833151,black
98.679342176,50.085544989,black
60.206280958,64.736474932,black
50.222481811,80.226241968,black
85.22465974,50.367202496,black
98.383720302,58.373899369,black
59.924176173,97.428437528,black
90.823595151,89.48801703,black
69.325663529,88.826494806,black
96.298740132,57.880609721,black
90.485359862,76.638603758,black
81.226488973,79.196351263,black
75.034613063,87.034236383,black
83.564854548,54.708680311,black
89.215699564,71.789122899,black
96.130941451,87.043912424,black
84.585619649,59.071855134,black
85.548066528,84.155178469,black
74.933855936,97.851776306,black
67.654999857,87.05701293,black
69.977839301,87.484156641,black
87.763076789,65.288345658,black
66.892616461,80.176275335,black
74.993540469,63.285909826,black
73.557397976,59.114665761,black
65.052342508,99.562349684,black
61.117787292,95.556411986,black
81.43607901,85.483459122,black
83.28366865,73.587986907,black
73.673793398,53.049436489,black
90.90085781,83.806289539,black
87.265329149,72.165235903,black
85.035934623,99.087536563,black
89.273392181,73.706490097,black
98.67169446,70.320155725,black
86.97129452,66.779156378,black
92.325159238,80.104338387,black
57.618106619,94.137725251,black
80.708743171,98.167854973,black
78.574997279,71.274843507,black
86.81525609,83.701603572,black
79.246849361,94.687526003,black
13.719924221,7.539529696,black
43.075895427,27.957698791,black
26.893641832,3.290931768,black
2.455261812,48.013479153,black
13.43137226,47.160424497,black
36.409321879,42.525851827,black
16.885399292,47.699298637,black
44.634557923,41.899129401,black
35.774367813,49.228322002,black
23.520236708,7.223935089,black
44.114559249,28.108612614,black
15.568334568,26.035137351,black
18.302332393,39.21492057,black
40.139504296,19.686163765,black
7.831103042,28.585918915,black
11.396139747,33.162591401,black
32.045840127,43.467748152,black
38.42287548,17.897350182,black
36.945156459,41.992559606,black
1.576222585,46.96397125,black
14.770805407,12.025854348,black
3.536571778,25.301976968,black
0.860424958,45.756987022,black
12.150004995,25.692728693,black
31.417328492,30.02949213,black
2.963271095,14.148564113,black
40.201289428,19.385657561,black
34.613887024,22.19414796,black
20.650066286,11.101253651,black
46.932140831,49.241472867,black
37.426296558,10.567656566,black
6.509870977,12.90177604,black
48.163665677,21.229179024,black
5.302556541,46.582412435,black
29.73558022,39.696496254,black
47.119343818,29.033298891,black
0.276944143,12.079776988,black
9.394607556,7.587467143,black
34.491256738,40.139857255,black
33.455319697,36.446505407,black
49.686955931,11.487332638,black
23.792225411,0.084603675,black
26.435796439,18.964387805,black
41.231703139,14.658751666,black
19.864188125,32.653873985,black
43.792201368,33.27702457,black
23.671145279,21.05761715,black
14.329018314,29.643798242,black
26.753364335,40.627599793,black
38.991357663,6.21828773,black
29.192481757,20.682608582,black
11.480993671,24.39486959,black
47.273916584,45.306147103,black
2.558735378,27.235703839,black
7.468695285,20.94005791,black
28.919678237,13.684590028,black
45.991739696,5.194688254,black
12.125419062,14.838581462,black
3.053553673,21.24973885,black
28.566948328,28.683189875,black
37.17286622,2.542541524,black
12.821769151,4.647320303,black
16.230431854,48.018835245,black
14.238285675,33.545057464,black
4.884109667,12.902484814,black
46.616886677,49.794845661,black
41.894979434,27.561361392,black
19.666110643,44.574779739,black
36.870810023,27.867098233,black
26.617557813,16.671615381,black
36.573497685,15.102532619,black
49.371934715,42.97073563,black
42.292957925,41.779191685,black
22.797128853,43.897506663,black
47.814048501,20.707051747,black
1.019561616,17.133222908,black
43.172995384,40.375712773,black
7.723556052,8.588016209,black
10.673673549,24.469930691,black
12.611349076,13.070535441,black
32.818035652,27.135905363,black
33.269410188,18.512816485,black
31.171801754,41.303555733,black
29.84761803,29.740167385,black
21.831043789,28.972616707,black
32.264750986,38.864973625,black
46.261663585,38.487473191,black
44.613934718,27.975243234,black
31.016863209,15.166769328,black
45.47838335,42.138790569,black
49.497735726,5.456478879,black
44.225169118,0.232705233,black
28.766039687,19.094208206,black
22.726881262,6.583260539,black
30.832053964,13.644295764,black
24.080625299,15.237292458,black
25.868395016,9.056201315,black
19.705701609,27.987281843,black
0.402631006,28.011477034,black
7.463371785,7.293746167,black
16.525820774,16.911033817,black
47.463824403,24.829708268,black
31.117850066,1.836776793,black
20.386571834,16.283640482,black
33.212047388,39.527524658,black
41.271782848,6.889396288,black
29.942138189,48.079898599,black
39.953982616,9.535138283,black
1.763391457,24.873310468,black
1.365369363,7.430152085,black
33.917143603,16.20933425,black
30.13700031,44.772087561,black
48.354441865,28.008636707,black
22.463824042,10.253304988,black
37.08613739,21.171121024,black
36.56503657,2.371634221,black
45.315669247,18.591267831,black
2.413032896,48.631885838,black
23.013823415,48.418800913,black
12.753283787,0.77252595,black
19.22140714,20.543530886,black
8.864104303,2.297080214,black
19.776625755,24.757012556,black
30.543969123,42.90347194,black
11.737139854,20.537176978,black
37.536745703,17.743658357,black
20.946423278,1.590436886,black
48.923167288,41.10881475,black
28.347336715,33.760575625,black
43.600276367,1.353102316,black
38.152300247,16.303679212,black
3.599051969,20.873536469,black
21.626378921,34.250305227,black
39.394429511,31.399293479,black
4.145417172,25.194588854,black
48.531011688,38.353541203,black
34.494731374,4.038790283,black
46.905909663,19.679450451,black
10.857970016,22.83977467,black
12.289879544,0.132600623,black
9.673722425,35.951000601,black
16.870054853,27.827123938,black
11.564932732,34.623260628,black
21.623843792,16.355425705,black
0.836624864,19.692078573,black
7.956862719,19.661522825,black
37.564448631,19.828278413,black
27.987586899,17.231864558,black
13.621092557,16.851245579,black
25.937163305,13.213486614,black
23.433913551,12.845608028,black
11.002857214,6.421675057,black
23.825133008,11.745338213,black
19.938812779,12.632808947,black
49.494109984,15.20952201,black
4.744953344,48.620547438,black
10.929634238,36.519852877,black
21.87758254,42.824533453,black
35.29615244,36.526564929,black
8.694362565,25.782467725,black
31.713053982,46.213963465,black
47.551334091,47.412265123,black
30.87925174,16.581124444,black
34.185717325,25.917225682,black
18.747820462,39.506978189,black
44.952897424,4.960533931,black
35.685436293,26.068261729,black
4.82989724,6.648465774,black
24.277799003,45.188836833,black
29.601045049,41.192850499,black
11.409812503,14.64575918,black
30.701422626,0.02692472,black
10.248941336,17.546028221,black
2.266307626,6.973385039,black
19.119952341,7.776494123,black
17.980402619,44.438656552,black
3.491071908,26.287081627,black
32.019578484,30.113032211,black
21.918208954,2.271756661,black
34.166952193,0.437132418,black
16.03935582,5.280345325,black
10.470987147,44.282947508,black
6.055000885,45.029336641,black
26.453464445,43.315113712,black
34.975594829,18.951053469,black
4.392931197,10.51899608,black
25.401759569,13.650408257,black
44.906299447,2.790402439,black
34.119868663,42.923036609,black
9.511500955,2.465911357,black
15.582253371,16.418239901,black
1.607254223,1.288459888,black
11.485665559,12.336526485,black
29.209480853,4.095603358,black
31.203365177,26.214222174,black
0.506434325,40.997580598,black
47.791815969,39.751757208,black
1.616224588,29.641299761,black
20.805061351,29.725634842,black
16.468945587,46.705986649,black
4.947668253,8.813274793,black
47.951453566,16.107046422,black
21.907577988,36.112893263,black
19.34559714,2.872278775,black
7.903136241,5.623369992,black
44.31534336,8.420562647,black
23.616154417,31.465795514,black
8.393593701,49.596320399,black
6.659365312,8.836120404,black
7.332766473,9.402716691,black
11.525057984,34.378786948,black
38.860665723,18.472733173,black
9.641983067,34.204361856,black
21.304931306,18.618688032,black
24.482469998,1.274227951,black
49.751466121,3.056841397,black
49.521087547,33.280217182,black
40.584419352,47.242790273,black
15.202774219,42.52936292,black
1.989827199,34.129785638,black
2.891340219,15.798487183,black
46.386924564,41.190848509,black
14.925709396,43.087286141,black
41.892881375,4.139760859,black
25.588560319,34.520537065,black
43.406351261,14.283999368,black
35.493029886,45.402560792,black
16.611595248,34.625997037,black
42.31163043,21.498670403,black
29.633323941,6.170084583,black
9.736655976,21.715298008,black
28.974852624,22.342281311,black
30.685047968,0.678489914,black
21.041692473,27.650125596,black
39.872033991,35.397303112,black
15.541397442,17.328471315,black
26.368552946,26.719212984,black
41.449536603,27.220183395,black
0.002332802,37.734002847,black
28.927370251,17.997346233,black
5.68883698,22.243751527,black
31.567294712,46.462844689,black
37.861924563,16.81884351,black
18.561380918,13.092165336,black
32.097242891,12.725529706,black
5.988989146,11.12801481,black
11.566398588,26.734011957,black
13.810105896,11.412059556,black
38.244698459,38.207885212,black
1.25499841,15.740735792,black
